"y1","y2","age","oficio","relab","college","cotPension","fweight","formal","hoursWorkUsual","sex","depto","clase","maxEducLevel","dsi","p6426","p6580s1","sizeFirm","wap","female","sqage","agefemale","sqagefemale"
4121.7783203125,847908.666666667,21,"Manipulación de mercancía y   movimiento de tierras – Estibadores, cargadores, empacadores, empalmador de   cables, conductor de grúa, operarios de maquinaria pesada","Obrero o empleado de empresa particular;","Universidad","Cotiza",292,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",6,0,">50","Poblacion en edad de trabajar","Hombre",441,0,0
7420.70166015625,1526544.33333333,25,"Agrimensores, dibujantes –   Técnicos en (Ingeniería civil,       eléctricos, electrónicos, mecánicos, químico, industrial,   metalúrgicos, minas, de la industria) Topógrafo","Obrero o empleado de empresa particular;","No universidad","Cotiza",322,"formal",48,1,11,"Urban","terciary","Otra cosa",24,0,"11-50","Poblacion en edad de trabajar","Hombre",625,0,0
4655.90576171875,957786.333333333,26,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","Cotiza",322,"formal",48,0,11,"Urban","terciary","Otra cosa",60,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",676,26,676
7899.3056640625,1625000,27,"Cocineros, camareros,   barman, meseros","Obrero o empleado de empresa particular;","No universidad","Cotiza",235,"formal",48,1,11,"Urban","terciary","Otra cosa",36,0,">50","Poblacion en edad de trabajar","Hombre",729,0,0
9722.22265625,2e+06,21,"Agente de seguros,   inmobiliarios, de cambio y bolsa, subastadores, jefes de ventas de   intangibles, comisionista de propiedad raiz, promotor de salud","Obrero o empleado de empresa particular;","No universidad","Cotiza",205,"formal",48,1,11,"Urban","terciary","Otra cosa",3,0,">50","Poblacion en edad de trabajar","Hombre",441,0,0
3564.81469726562,933333.333333333,59,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","No cotiza",192,"informal",48,0,11,"Urban","secondary incomplete (6-10)","Otra cosa",36,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",3481,59,3481
5289.91455078125,1088211,30,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","Universidad","Cotiza",242,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",120,0,"11-50","Poblacion en edad de trabajar","Hombre",900,0,0
7407.61962890625,1269877.66666667,29,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",242,"formal",40,1,11,"Urban","terciary","Otra cosa",36,0,">50","Poblacion en edad de trabajar","Hombre",841,0,0
6207.26513671875,1383333.33333333,22,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","No cotiza",308,"informal",52,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",12,0,"6-10 workers","Poblacion en edad de trabajar","Hombre",484,0,0
5833.33349609375,1200000,30,"Clasificador de fibras,   lavador de lana, de fibras textiles (exc. Lana), operarios de la fabricación   de abonos, pinturas y barnices (incluye colorantes) de resinas y similares,   de ácidos, hilanderos, bobinadotes, tejedores, blanqueadores, tintoreros,   inspector de calidad (fibras)","Obrero o empleado de empresa particular;","Universidad","No cotiza",302,"informal",48,1,11,"Urban","secondary complete (11)","Otra cosa",72,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",900,0,0
5705.75537109375,586877.666666667,28,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","No universidad","Cotiza",302,"formal",24,0,11,"Urban","terciary","Otra cosa",7,0,">50","Poblacion en edad de trabajar","Mujer",784,28,784
13165.5087890625,2708333.33333333,47,"Jefes de ventas,   compradores","Obrero o empleado de empresa particular;","No universidad","Cotiza",237,"formal",48,0,11,"Urban","terciary","Otra cosa",72,0,">50","Poblacion en edad de trabajar","Mujer",2209,47,2209
24305.5546875,6000833.33333333,46,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",303,"formal",48,0,11,"Urban","terciary","Otra cosa",36,0,">50","Poblacion en edad de trabajar","Mujer",2116,46,2116
11290.7412109375,2622666.66666667,28,"Agente de seguros,   inmobiliarios, de cambio y bolsa, subastadores, jefes de ventas de   intangibles, comisionista de propiedad raiz, promotor de salud","Obrero o empleado de empresa particular;","No universidad","Cotiza",242,"formal",48,0,11,"Urban","terciary","Otra cosa",96,0,">50","Poblacion en edad de trabajar","Mujer",784,28,784
3945.45458984375,1154000,30,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","Universidad","No cotiza",242,"informal",55,1,11,"Urban","secondary complete (11)","Otra cosa",8,0,"6-10 workers","Poblacion en edad de trabajar","Hombre",900,0,0
41481.48046875,1.6e+07,49,"Arquitectos – Ingenieros   (civil, eléctrico, electrónico, mecánico, químico, metalúrgicos, minas e   industrial)","Obrero o empleado de empresa particular;","No universidad","Cotiza",205,"formal",90,1,11,"Urban","terciary","Otra cosa",24,0,">50","Poblacion en edad de trabajar","Hombre",2401,0,0
2430.5556640625,650000,25,"Conductores de vehículos de   transporte, taxistas, choferes","Obrero o empleado de empresa particular;","Universidad","No cotiza",200,"informal",48,1,11,"Urban","secondary complete (11)","Otra cosa",24,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",625,0,0
6630.771484375,1364044.33333333,24,"Herreros, ornamentador,   forjadores, ajustadores de máquinas herramientas, taladrador, rectificador de   metales, esmerilador, afilador de cuchillos, tijeras, cerrajero","Obrero o empleado de empresa particular;","Universidad","Cotiza",271,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",48,0,">50","Poblacion en edad de trabajar","Hombre",576,0,0
6505.1923828125,1338211,55,"Conductores de vehículos de   transporte, taxistas, choferes","Obrero o empleado de empresa particular;","No universidad","Cotiza",223,"formal",48,1,11,"Urban","None","Otra cosa",8,0,"11-50","Poblacion en edad de trabajar","Hombre",3025,0,0
3797.7041015625,931242,51,"Empleada doméstica, niñera,   dama de compañía, camarera","Empleado doméstico;","Universidad","Cotiza",223,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",4,0,"self-employed","Poblacion en edad de trabajar","Mujer",2601,51,2601
4692.16162109375,965244.666666667,45,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","No universidad","Cotiza",206,"formal",48,0,11,"Urban","primary incomplete (1-4)","Otra cosa",72,0,">50","Poblacion en edad de trabajar","Mujer",2025,45,2025
3750,1050000,26,"Cocineros, camareros,   barman, meseros","Obrero o empleado de empresa particular;","Universidad","Cotiza",365,"formal",56,0,11,"Urban","secondary complete (11)","Otra cosa",30,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",676,26,676
4835.55615234375,1244743,24,"Cocineros, camareros,   barman, meseros","Obrero o empleado de empresa particular;","Universidad","Cotiza",365,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",11,0,"11-50","Poblacion en edad de trabajar","Mujer",576,24,576
4633.66455078125,1025211,52,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","No universidad","Cotiza",260,"formal",48,0,11,"Urban","primary complete (5)","Otra cosa",30,0,"11-50","Poblacion en edad de trabajar","Mujer",2704,52,2704
31898.611328125,5468333.33333333,48,"Auxiliar de contabilidad,   cajeros, empleados de bancos","Obrero o empleado de empresa particular;","No universidad","Cotiza",191,"formal",40,1,11,"Urban","terciary","Otra cosa",10,0,">50","Poblacion en edad de trabajar","Hombre",2304,0,0
40833.33203125,10500000,47,"Contadores","Obrero o empleado del gobierno;","No universidad","Cotiza",191,"formal",60,0,11,"Urban","terciary","Otra cosa",24,0,">50","Poblacion en edad de trabajar","Mujer",2209,47,2209
7720.47021484375,1588211,25,"Directores, gerentes   (personal directivo)","Obrero o empleado de empresa particular;","No universidad","Cotiza",191,"formal",48,0,11,"Urban","terciary","Otra cosa",1,0,">50","Poblacion en edad de trabajar","Mujer",625,25,625
4844.3720703125,996556.5,39,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","Universidad","Cotiza",282,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",24,0,"11-50","Poblacion en edad de trabajar","Mujer",1521,39,1521
8952.5458984375,1841666.66666667,29,"Arquitectos – Ingenieros   (civil, eléctrico, electrónico, mecánico, químico, metalúrgicos, minas e   industrial)","Obrero o empleado de empresa particular;","No universidad","Cotiza",237,"formal",48,1,11,"Urban","terciary","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Hombre",841,0,0
4546.328125,935244.666666667,36,"Supervisor de fabricación   (maquinaria y productos metálicos, equipos eléctricos y electrónicos,   productos de papel, cartón, caucho, productos químicos, plásticos, otros   materiales sintéticos, de tejidos y confección de prendas de vestir,   artículos de cuero, de calzado, de madera, cerámica y vidrio, productos del   tabaco) -Supervisor (Tratamiento de metales, de sustancias químicas básicas y   materias afines, preparación de alimentos y bebidas, de construcciones y   obras, artes gráficas, producción y distribución de electricidad, gas y   agua)","Obrero o empleado de empresa particular;","Universidad","Cotiza",242,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",45,0,">50","Poblacion en edad de trabajar","Hombre",1296,0,0
5481.712890625,683833.333333333,42,"Empleada doméstica, niñera,   dama de compañía, camarera","Empleado doméstico;","No universidad","No cotiza",242,"informal",24,0,11,"Urban","secondary incomplete (6-10)","Otra cosa",24,0,"self-employed","Poblacion en edad de trabajar","Mujer",1764,42,1764
5934.4443359375,401200,24,"Guías de turismo, policía de   turismo, empresario de pompas fúnebres, embalsamador, recibidor de apuestas   en casino, garitero, azafata de avion, auxiliar de farmacia, enfermera,   veterinaria, trabajadora sexual","Empleado doméstico;","No universidad","No cotiza",229,"informal",12,0,11,"Urban","secondary incomplete (6-10)","Otra cosa",1,0,"self-employed","Poblacion en edad de trabajar","Mujer",576,24,576
7791.66650390625,2337500,24,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado del gobierno;","Universidad","Cotiza",205,"formal",70,1,11,"Urban","secondary complete (11)","Otra cosa",72,0,">50","Poblacion en edad de trabajar","Hombre",576,0,0
4939.470703125,1016119.66666667,23,"Telefonistas,   telégrafos","Obrero o empleado de empresa particular;","No universidad","Cotiza",209,"formal",48,0,11,"Urban","terciary","Otra cosa",20,80000,">50","Poblacion en edad de trabajar","Mujer",529,23,529
3038.16333007812,2281242,33,"Conductores de vehículos de   transporte, taxistas, choferes","Obrero o empleado de empresa particular;","No universidad","Cotiza",268,"formal",60,1,11,"Urban","terciary","Otra cosa",24,0,"11-50","Poblacion en edad de trabajar","Hombre",1089,0,0
4821.99365234375,991953,34,"Secretarias, mecanógrafas,   taquígrafos, teletípistas, operadores de máquinas perforadoras de tarjetas y   cintas","Obrero o empleado de empresa particular;","No universidad","Cotiza",268,"formal",48,0,11,"Urban","terciary","Otra cosa",42,0,"11-50","Poblacion en edad de trabajar","Mujer",1156,34,1156
2333.33325195312,5e+05,52,"Empleada doméstica, niñera,   dama de compañía, camarera","Empleado doméstico;","No universidad","No cotiza",268,"informal",50,0,11,"Urban","primary complete (5)","Otra cosa",84,0,"self-employed","Poblacion en edad de trabajar","Mujer",2704,52,2704
9458.912109375,1945833.33333333,41,"Agrimensores, dibujantes –   Técnicos en (Ingeniería civil,       eléctricos, electrónicos, mecánicos, químico, industrial,   metalúrgicos, minas, de la industria) Topógrafo","Obrero o empleado de empresa particular;","No universidad","Cotiza",235,"formal",48,1,11,"Urban","terciary","Otra cosa",36,0,">50","Poblacion en edad de trabajar","Hombre",1681,0,0
5376.388671875,1689333.33333333,40,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","Universidad","Cotiza",273,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",36,0,">50","Poblacion en edad de trabajar","Mujer",1600,40,1600
12800.9248046875,4011666.66666667,33,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado del gobierno;","No universidad","Cotiza",227,"formal",60,1,11,"Urban","terciary","Otra cosa",124,0,">50","Poblacion en edad de trabajar","Hombre",1089,0,0
4534.17578125,932744.666666667,45,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","No universidad","Cotiza",184,"formal",48,0,11,"Urban","secondary incomplete (6-10)","Otra cosa",60,0,"6-10 workers","Poblacion en edad de trabajar","Mujer",2025,45,2025
4534.17578125,932744.666666667,46,"Albañiles, estucador,   cristaleros, mampostero, techadores, carpintero","Obrero o empleado de empresa particular;","No universidad","Cotiza",184,"formal",48,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Hombre",2116,0,0
5776.02587890625,1188211,28,"Agrimensores, dibujantes –   Técnicos en (Ingeniería civil,       eléctricos, electrónicos, mecánicos, químico, industrial,   metalúrgicos, minas, de la industria) Topógrafo","Obrero o empleado de empresa particular;","Universidad","Cotiza",184,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",2,0,">50","Poblacion en edad de trabajar","Hombre",784,0,0
8218.04296875,2113211,29,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","Universidad","Cotiza",237,"formal",60,1,11,"Urban","secondary complete (11)","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Hombre",841,0,0
4437.15576171875,912786.333333333,44,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","Universidad","Cotiza",239,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",12,0,"6-10 workers","Poblacion en edad de trabajar","Mujer",1936,44,1936
8034.658203125,413211,26,"Cocineros, camareros,   barman, meseros","Obrero o empleado de empresa particular;","No universidad","Cotiza",239,"formal",12,0,11,"Urban","terciary","Otra cosa",18,0,">50","Poblacion en edad de trabajar","Mujer",676,26,676
37808.640625,7291666.66666667,39,"Estadistas, matemáticos,   analistas de sistemas, técnicos","Obrero o empleado de empresa particular;","No universidad","Cotiza",253,"formal",45,1,11,"Urban","terciary","Otra cosa",24,0,"11-50","Poblacion en edad de trabajar","Hombre",1521,0,0
6293.5185546875,1294666.66666667,24,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","Cotiza",234,"formal",48,1,11,"Urban","terciary","Otra cosa",72,0,">50","Poblacion en edad de trabajar","Hombre",576,0,0
5289.91455078125,1088211,18,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","Universidad","Cotiza",158,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",4,0,">50","Poblacion en edad de trabajar","Mujer",324,18,324
6319.4443359375,1300000,37,"Contadores","Obrero o empleado de empresa particular;","No universidad","Cotiza",214,"formal",48,0,11,"Urban","terciary","Otra cosa",96,0,">50","Poblacion en edad de trabajar","Mujer",1369,37,1369
4641.7666015625,954877.666666667,32,"Directores, gerentes   (personal directivo)","Obrero o empleado de empresa particular;","Universidad","Cotiza",214,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",24,0,">50","Poblacion en edad de trabajar","Hombre",1024,0,0
4231.931640625,1088211,48,"Operadores de máquinas   contables y de calcular, digitador, transcriptor","Obrero o empleado de empresa particular;","No universidad","Cotiza",237,"formal",60,1,11,"Urban","terciary","Otra cosa",42,0,">50","Poblacion en edad de trabajar","Hombre",2304,0,0
3888.88891601562,8e+05,42,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","Universidad","No cotiza",292,"informal",48,0,11,"Urban","secondary complete (11)","Otra cosa",1,0,"11-50","Poblacion en edad de trabajar","Mujer",1764,42,1764
4372.3408203125,899453,43,"Docentes","Obrero o empleado del gobierno;","No universidad","Cotiza",273,"formal",48,0,11,"Urban","terciary","Otra cosa",6,0,">50","Poblacion en edad de trabajar","Mujer",1849,43,1849
6603.00927734375,1558333.33333333,68,"Manipulación de mercancía y   movimiento de tierras – Estibadores, cargadores, empacadores, empalmador de   cables, conductor de grúa, operarios de maquinaria pesada","Obrero o empleado de empresa particular;","No universidad","Cotiza",265,"formal",48,1,11,"Urban","primary complete (5)","Otra cosa",49,0,">50","Poblacion en edad de trabajar","Hombre",4624,0,0
6805.5556640625,1400000,22,"Albañiles, estucador,   cristaleros, mampostero, techadores, carpintero","Obrero o empleado de empresa particular;","No universidad","Cotiza",273,"formal",48,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",3,0,">50","Poblacion en edad de trabajar","Hombre",484,0,0
972.222229003906,2e+05,28,"Empleada doméstica, niñera,   dama de compañía, camarera","Empleado doméstico;","Universidad","No cotiza",273,"informal",48,0,11,"Urban","secondary complete (11)","Otra cosa",24,0,"self-employed","Poblacion en edad de trabajar","Mujer",784,28,784
12638.8896484375,2166666.66666667,42,"Estadistas, matemáticos,   analistas de sistemas, técnicos","Obrero o empleado de empresa particular;","No universidad","Cotiza",235,"formal",40,1,11,"Urban","terciary","Otra cosa",24,0,">50","Poblacion en edad de trabajar","Hombre",1764,0,0
4534.16748046875,932743,51,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","No universidad","Cotiza",233,"formal",48,0,11,"Urban","primary complete (5)","Otra cosa",204,0,"6-10 workers","Poblacion en edad de trabajar","Mujer",2601,51,2601
6707.76220703125,1437377.66666667,25,"Supervisor de fabricación   (maquinaria y productos metálicos, equipos eléctricos y electrónicos,   productos de papel, cartón, caucho, productos químicos, plásticos, otros   materiales sintéticos, de tejidos y confección de prendas de vestir,   artículos de cuero, de calzado, de madera, cerámica y vidrio, productos del   tabaco) -Supervisor (Tratamiento de metales, de sustancias químicas básicas y   materias afines, preparación de alimentos y bebidas, de construcciones y   obras, artes gráficas, producción y distribución de electricidad, gas y   agua)","Obrero o empleado de empresa particular;","No universidad","Cotiza",233,"formal",50,1,11,"Urban","terciary","Otra cosa",6,0,">50","Poblacion en edad de trabajar","Hombre",625,0,0
6878.68798828125,1415044.33333333,35,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","Universidad","Cotiza",233,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",72,0,">50","Poblacion en edad de trabajar","Hombre",1225,0,0
4666.66650390625,1e+06,31,"Empleada doméstica, niñera,   dama de compañía, camarera","Empleado doméstico;","No universidad","Cotiza",233,"formal",45,0,11,"Urban","terciary","Otra cosa",60,0,"self-employed","Poblacion en edad de trabajar","Mujer",961,31,961
5168.38671875,1063211,54,"Jefes de empleados de   oficinas, supervisor de encuestas","Obrero o empleado de empresa particular;","Universidad","Cotiza",260,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",280,0,">50","Poblacion en edad de trabajar","Mujer",2916,54,2916
5040.97216796875,1037000,36,"Telefonistas,   telégrafos","Obrero o empleado de empresa particular;","No universidad","Cotiza",268,"formal",48,0,11,"Urban","terciary","Otra cosa",36,0,"11-50","Poblacion en edad de trabajar","Mujer",1296,36,1296
6278.93505859375,1291666.66666667,35,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","Cotiza",268,"formal",48,0,11,"Urban","terciary","Otra cosa",36,0,"11-50","Poblacion en edad de trabajar","Mujer",1225,35,1225
4534.3779296875,932786.333333333,60,"Lavanderos, limpiadores,   planchadores","Obrero o empleado de empresa particular;","No universidad","No cotiza",211,"informal",48,0,11,"Urban","primary complete (5)","Otra cosa",60,0,"6-10 workers","Poblacion en edad de trabajar","Mujer",3600,60,3600
8750,420000,68,"Empleada doméstica, niñera,   dama de compañía, camarera","Empleado doméstico;","No universidad","No cotiza",211,"informal",8,0,11,"Urban","primary incomplete (1-4)","Otra cosa",36,0,"self-employed","Poblacion en edad de trabajar","Mujer",4624,68,4624
5235.04248046875,1166666.66666667,37,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","Universidad","Cotiza",202,"formal",52,0,11,"Urban","secondary complete (11)","Otra cosa",75,0,">50","Poblacion en edad de trabajar","Mujer",1369,37,1369
4317.6923828125,888211,23,"Electricistas de vivienda y   automotriz, instalador y reparador de teléfonos y contadores","Obrero o empleado de empresa particular;","Universidad","Cotiza",202,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",5,0,">50","Poblacion en edad de trabajar","Hombre",529,0,0
8697.3857421875,3168333.33333333,35,"Telefonistas,   telégrafos","Obrero o empleado del gobierno;","No universidad","Cotiza",225,"formal",85,1,11,"Urban","terciary","Otra cosa",194,0,">50","Poblacion en edad de trabajar","Hombre",1225,0,0
4530.5556640625,1432000,35,"Empleada doméstica, niñera,   dama de compañía, camarera","Empleado doméstico;","Universidad","Cotiza",264,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",24,0,"self-employed","Poblacion en edad de trabajar","Mujer",1225,35,1225
5174.92724609375,1064556.5,50,"Trabajadores de la   fabricación de productos de caucho y plástico","Obrero o empleado de empresa particular;","Universidad","Cotiza",253,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",156,0,">50","Poblacion en edad de trabajar","Hombre",2500,0,0
9479.1669921875,1625000,57,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",261,"formal",40,0,11,"Urban","secondary incomplete (6-10)","Otra cosa",240,0,">50","Poblacion en edad de trabajar","Mujer",3249,57,3249
6680.3974609375,1203544.33333333,33,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","Universidad","Cotiza",261,"formal",40,0,11,"Urban","secondary complete (11)","Otra cosa",26,0,"11-50","Poblacion en edad de trabajar","Mujer",1089,33,1089
8020.83349609375,1650000,26,"Compositores, músicos,   cantantes, coreógrafos, bailarines, actores, directores, artistas,   empresarios y productores de espectáculos, recreacionista, locutor","Obrero o empleado de empresa particular;","No universidad","Cotiza",231,"formal",48,1,11,"Urban","terciary","Otra cosa",0,0,">50","Poblacion en edad de trabajar","Hombre",676,0,0
17791.666015625,3050000,33,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado del gobierno;","No universidad","Cotiza",208,"formal",40,1,11,"Urban","terciary","Otra cosa",82,0,">50","Poblacion en edad de trabajar","Hombre",1089,0,0
12500,2250000,35,"Telefonistas,   telégrafos","Obrero o empleado de empresa particular;","No universidad","Cotiza",208,"formal",42,1,11,"Urban","terciary","Otra cosa",10,0,">50","Poblacion en edad de trabajar","Hombre",1225,0,0
4977.3017578125,1279877.66666667,32,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","Universidad","Cotiza",283,"formal",60,1,11,"Urban","secondary complete (11)","Otra cosa",36,0,">50","Poblacion en edad de trabajar","Hombre",1024,0,0
5314.22021484375,1093211,28,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",283,"formal",48,0,11,"Urban","terciary","Otra cosa",36,0,"6-10 workers","Poblacion en edad de trabajar","Mujer",784,28,784
7530.88671875,1689211,38,"Manipulación de mercancía y   movimiento de tierras – Estibadores, cargadores, empacadores, empalmador de   cables, conductor de grúa, operarios de maquinaria pesada","Obrero o empleado de empresa particular;","No universidad","Cotiza",253,"formal",48,1,11,"Urban","terciary","Otra cosa",120,0,">50","Poblacion en edad de trabajar","Hombre",1444,0,0
6153.57177734375,1265877.66666667,31,"Agente de seguros,   inmobiliarios, de cambio y bolsa, subastadores, jefes de ventas de   intangibles, comisionista de propiedad raiz, promotor de salud","Obrero o empleado de empresa particular;","Universidad","Cotiza",253,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",24,280000,">50","Poblacion en edad de trabajar","Mujer",961,31,961
5192.4033203125,1134911,24,"Agrimensores, dibujantes –   Técnicos en (Ingeniería civil,       eléctricos, electrónicos, mecánicos, químico, industrial,   metalúrgicos, minas, de la industria) Topógrafo","Obrero o empleado de empresa particular;","No universidad","Cotiza",251,"formal",51,1,11,"Urban","terciary","Otra cosa",10,0,">50","Poblacion en edad de trabajar","Hombre",576,0,0
10418.982421875,2201666.66666667,37,"Directores, gerentes   (personal directivo)","Obrero o empleado de empresa particular;","No universidad","Cotiza",251,"formal",48,1,11,"Urban","terciary","Otra cosa",6,4e+05,">50","Poblacion en edad de trabajar","Hombre",1369,0,0
13805.5556640625,2966666.66666667,45,"Contadores","Obrero o empleado de empresa particular;","No universidad","Cotiza",205,"formal",40,1,11,"Urban","terciary","Otra cosa",276,0,">50","Poblacion en edad de trabajar","Hombre",2025,0,0
10555.5556640625,1900000,53,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","No cotiza",205,"informal",36,0,11,"Urban","terciary","Otra cosa",96,0,"6-10 workers","Poblacion en edad de trabajar","Mujer",2809,53,2809
5833.33349609375,2e+05,24,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","No cotiza",205,"informal",8,1,11,"Urban","terciary","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Hombre",576,0,0
4226.5078125,1069453,50,"Empleada doméstica, niñera,   dama de compañía, camarera","Empleado doméstico;","Universidad","Cotiza",158,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",24,0,"self-employed","Poblacion en edad de trabajar","Mujer",2500,50,2500
5198.72998046875,1069453,47,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","Universidad","Cotiza",242,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",84,0,">50","Poblacion en edad de trabajar","Mujer",2209,47,2209
